,"XM_008378954,1","XM_008358718,1","XM_008339015,1","XM_008378862,1","XM_008381409,1","XM_008372268,1","XM_008357852,1","XM_008347563,1","XM_008395865,1","XM_008347928,1","XM_008352752,1","XM_008390007,1","XM_008346127,1","XM_008391412,1","XM_008375822,1","XM_008342092,1","XM_008346561,1","XM_008392658,1","XM_008340249,1","XM_008357031,1","XM_008342489,1","XM_008365736,1","XM_008353259,1","XM_008385535,1","XM_008392645,1","XM_008346577,1","XM_008392118,1","XM_008388475,1","XM_008357834,1","XM_008353031,1","XM_008359318,1","XM_008392497,1","XM_008389619,1","XM_008340728,1","XM_008341644,1","XM_008352864,1","XM_008353321,1","XM_008358077,1","XM_008339343,1","XM_008358066,1","XM_008390606,1","XM_008360876,1","XM_008348542,1","XM_008377120,1","XM_008367835,1","XM_008375192,1","XM_008379224,1","XM_008382874,1","XM_008351661,1","XM_008364214,1","XM_008395973,1","XM_008395429,1","XM_008341462,1","XM_008361055,1","XM_008367891,1","XM_008364242,1","XM_008371859,1","XM_008373586,1","XM_008366883,1","XM_008349204,1","XM_008343281,1","XM_008352749,1","JN381497,1","XM_008375404,1","XM_008349498,1","XM_008356729,1","XM_008385618,1","XM_008348256,1","XM_008368498,1","XM_008346417,1","XM_008392579,1","XM_008375174,1","XM_008372502,1","XM_008375050,1","XM_008344638,1","XM_008392222,1","XM_008380349,1","XM_008382862,1","XM_008366401,1","XM_008370181,1","XM_008382964,1","XM_008351730,1","XM_008388172,1","XM_008348226,1","XM_008393407,1","XM_008352977,1","XM_008357035,1","XM_008369353,1","XM_008346320,1","XM_008377122,1","XM_008370383,1","XM_008348634,1","XM_008386805,1","XM_008387564,1","XM_008366364,1"
"XM_008351661,1",-0.2941364893076745,-0.3073063133622498,-0.7750878848514037,0.1231183019496188,-0.1161317386603691,0.4825459737184233,0.7842066614932256,-0.01977555567466443,0.497144587739707,-0.822306788607623,0.4610643561516186,0.3336417615689416,0.7142006196609388,0.41975360159727476,-0.311381817310508,0.8376771721479137,0.2997056557154954,0.09960583790249641,-0.2742623233421783,0.7530055684548723,0.8714108401609035,0.5288457721636689,-0.8263120489387127,-0.40810216323483783,0.5271057609713699,-0.49611243145712147,0.4309775887767278,0.08989313687953565,-0.33796918045193935,-0.854309828819589,-0.06844790612564634,-0.4225502264707246,0.6940780097229614,-0.4074387589790723,0.6972152731849792,0.5975492980727632,-0.6917668197912041,-0.5281814569492974,-0.8821770826797747,0.19367712656162223,-0.5542683062693141,-0.5728543374323144,0.6227870759216257,0.7183103668539805,0.04890130301138884,0.05717990364453702,-0.4285630802283322,-0.2917130842663557,1.0,-0.3082595138070918,0.4804049139743705,-0.9540045316055865,-0.429662949575151,0.7369613240038455,-0.6557316842859681,0.3028044308974258,-0.47413632771887443,-0.6560170228507373,0.09598465245622556,-0.6107711349975508,0.13814074710267912,-0.49642011813364045,0.31680372378863514,-0.18718903431760914,0.4750548994082863,0.3781467708827728,0.8786660783845529,-0.5020523541827898,-0.8140711792465061,-0.638739417741929,0.7057370386134133,0.4571449700009934,0.16478187760492416,0.9578008062542288,0.7786109548084376,-0.4081021632348386,0.5279221824660056,-0.5102831067890552,0.8419205192321453,0.5903325574108771,0.778149523054133,0.6720088403962264,-0.20503757996279742,0.4994426993301381,-0.2704088347511996,0.5120305393654931,-0.9314124176397051,-0.5031700709229223,0.8412989602131926,0.7554297586420173,0.7652077772352294,0.6055873174753833,-0.6119203824303854,0.012826294308606101,-0.369910153349539
"XM_008364214,1",-0.047542500166326544,-0.2973700386650081,0.6630016276350272,-0.035772866169176146,-0.2136470022435322,-0.6180861473522055,-0.25116312755243875,-0.15041952035420703,0.058839921091996386,0.17039111308530297,-0.6292405152784616,0.6047007524414105,0.041592615237399794,-0.725321582080561,-0.4372339761485159,0.04046163352335127,0.5194844731235344,0.0798247571156824,0.4510316259810133,-0.027078377559759465,-0.1395705347442556,0.32770512885259734,0.34699029701524736,0.605922250414078,-0.07389764652678703,0.7573384560771909,-0.5640709634071194,0.552899847939587,-0.5524572525356312,0.5615628841863691,0.32782657154232336,0.1083497695747486,-0.35081342165731616,0.002737900041652384,-0.04329964441189764,0.3541765248698016,-0.0896370652005064,0.08774814101269482,0.14238764344178914,0.41010411282736,-0.27637436546198973,0.8478486022143628,0.19522432196126385,0.07449734837021603,-0.3305716278311616,-0.19611307653528035,-0.5202469544621674,0.12459565761091115,-0.3082595138070918,1.0,-0.16380525677192675,0.1340328848805853,-0.33074271325714594,0.2753895807675499,-0.24307114210595837,-0.32603532938642404,-0.6820671186013744,0.41380379453042876,0.07929239291296608,-0.3018289576450438,0.3410996080592878,0.02801303608973381,0.7132622948067774,-0.03180229905360958,-0.1174473767817416,-0.03377301969085641,0.01416244914629466,-0.15856699354808945,0.41294749789114893,-0.198214444148648,-0.2618817330035198,0.2890896845929999,-0.6957258910258486,-0.31271256955444804,-0.089900553849238,0.605922250414078,-0.5942108643660623,0.592357185985139,-0.34706811186280245,-0.32719870311367816,0.11865796673698285,0.2698802268020011,0.006629724693612959,-0.3219091847102141,0.133099655845204,-0.2868040342850238,0.17196375116287366,0.7739734742111689,-0.3579558655780724,0.22233540621745046,-0.3459114596048697,-0.8731796140067589,-0.31989438537598813,-0.9087757259706217,-0.11744737678174162
"XM_008395973,1",0.030278839156608645,-0.17813277586290865,-0.16248527280533379,-0.3624015229338477,-0.003192847654760388,-0.07681208547821392,-0.019328697503728648,0.7758851258741056,-0.2768378763897814,-0.33915974528348997,-0.29103919018035135,-0.055782635308140406,0.24739667283939556,0.4598206901365984,-0.1093239069220658,0.7784648563102269,0.5578398841304656,-0.33398723876968245,-0.10837931093581665,0.39409270351192566,0.021390521877150702,-0.010838562385214514,-0.3619444607431241,-0.24959094534576817,0.056734480293940126,-0.07967037442378205,0.34388319644213444,0.042587674435467786,-0.08047683955115147,-0.25434945092162753,0.1654029160080025,0.12588875952569756,0.36068002083485623,0.04103631006545929,0.3266928007016456,0.3104216922412977,-0.7043266457243129,0.04667347643996361,-0.2917639050683141,0.36788214373544825,-0.308497209351705,-0.15945772993583615,0.21427037536872506,0.19082441404479955,-0.7056614934457828,-0.8056615984347223,-0.09532679597855602,-0.6610191873598602,0.4804049139743705,-0.16380525677192675,1.0,-0.25734424901738207,-0.2143894610466508,0.1044051643225137,-0.26905245158077107,0.0809526444350692,-0.18222742169876738,-0.1669908579073499,-0.061052334375640914,0.13372383566346135,-0.16252181802479615,-0.19047393776342583,0.10429324933914226,-0.2844484470367787,-0.5094895435173864,-0.46577360864941914,0.20322322758522252,-0.25448995429635923,-0.36798706981584123,-0.09821727926841226,0.07970042003686167,-0.0178506048292855,-0.2958976017665027,0.34822502701010705,0.5999361396408112,-0.24959094534576845,0.2058486978319803,-0.07138543812874884,0.34681495561513576,0.10961570431955031,0.29239275900632933,0.088081225702857,0.5836366772687529,0.18484405178698643,0.18923169268013126,-0.08056136257480066,-0.36182439680055783,0.18764672608731356,0.1629936159636005,0.37972987491226806,0.13040088826989543,0.391315445504643,0.05706740731700535,0.17702984695199936,-0.5672973374419684
"XM_008395429,1",0.4404189110157281,0.27783741433825,0.7571923106114838,-0.1676295592891774,0.258729711537682,-0.4009207823051351,-0.8663692875799119,0.2614926280007187,-0.7007002358394371,0.8095072348224888,-0.5248711464484154,-0.44958826871894797,-0.7165589729125017,-0.23828533549757705,0.33255978767823546,-0.7628831517703774,-0.31575520706253773,-0.30246701712351115,0.24530864937075225,-0.683400520306743,-0.9643822092243876,-0.6182974577274806,0.7455022591538794,0.2988649817287004,-0.6246180887310865,0.43554155254004023,-0.3371657278694451,-0.11737244283063601,0.39209325453015065,0.8288791799191427,0.15714834745483894,0.5132497227884911,-0.5937051009679353,0.5099934695197659,-0.6412424607858097,-0.6003420606703791,0.5898119517229282,0.640645071529923,0.9107375867501943,-0.11631093114300146,0.53897363784719,0.4667334548072228,-0.6228509960431379,-0.7217342668809767,-0.22278574781059646,-0.21623818084352117,0.4918640379487683,0.0883403348423833,-0.9540045316055865,0.1340328848805853,-0.25734424901738207,1.0,0.4669176397884189,-0.8238893736461174,0.7139723732687473,-0.3588729717823105,0.59808768471236,0.6366862551276883,-0.17325446167012057,0.7578030740979405,-0.2789682159963057,0.43621358709845204,-0.4154037906884351,0.21767966089702198,-0.6401977427455305,-0.4995316107256866,-0.9444660196913026,0.5856521996616885,0.7109219877948889,0.6700196922015126,-0.7889818200537405,-0.5029459496222214,-0.1390096277526827,-0.9637837954562108,-0.6730203405452562,0.29886498172870063,-0.44360878910505136,0.493984738430595,-0.7798287432119355,-0.637068045961961,-0.7746282629336008,-0.7650520862770328,0.3935636112762936,-0.5121728970491469,0.4037868118563617,-0.6109048762007021,0.9121585920252993,0.4878886685250341,-0.8706694199120645,-0.7515935845402277,-0.826471938019545,-0.46518008900105573,0.7245711085617921,0.17290415038167636,0.22655448932022632
"XM_008341462,1",-0.15593619118087773,0.15709226789486572,-0.03572479250120447,0.3151439062550295,0.24803179992524188,-0.2717729664008734,-0.004302451399562718,0.3384952601000455,-0.030004039138187406,-0.006583992899773743,-0.01607661036590903,-0.3902542390074016,-0.11322404926619074,0.5649911870767576,0.8335233480497846,-0.5406324512327177,-0.08692619332956468,0.1826753959070272,-0.7264398613251379,-0.4518094554729187,-0.3334114320513669,-0.2043635025600571,0.06469628973971862,-0.6359265532028661,0.2865608246231472,0.21666530862267386,0.6035949394175584,-0.7743108163188375,0.5573041240831502,-0.04351608712970116,-0.2842052938986919,-0.4412229372120617,0.13619878489080706,-0.4119166615786021,-0.18101879529412326,-0.7400708793694926,0.21200033981680258,-0.29223091417106634,0.11904291553275578,-0.6020865993090923,0.2773676216669962,-0.3952649550481247,-0.35549481318380854,-0.3608828236528645,0.15696739433111973,0.09097993898414831,0.5460339495604613,0.6351240249422391,-0.429662949575151,-0.33074271325714594,-0.2143894610466508,0.4669176397884189,1.0,-0.536762543219444,0.9421012008700278,0.2465090889759757,0.5761290471242435,-0.3564845255455715,-0.6982337606296839,0.31419822911013656,0.4089340138917353,0.7831134079886961,-0.5075882742661032,0.43990023093051916,-0.039790739527411696,-0.5451193709273396,-0.312198118807514,-0.16116207372821648,0.09375264920540251,0.52315991417858,0.07689760221168233,-0.35263919124906856,-0.153091151349795,-0.27884796402484036,-0.7900204952739939,-0.6359265532028668,0.5230686770868438,0.3550349313323273,-0.01232012093789738,0.3386680211318729,-0.585374901430473,-0.24046996243494156,-0.346637626069402,0.4760466320163107,-0.4566870780700267,0.32404590691407653,0.29078776785581595,0.07682167807701389,0.027631010552317717,-0.53626504270399,-0.0032401538051508197,0.2123260038701313,0.41875473156892845,0.3322532909305936,0.7348052641996585
"XM_008361055,1",-0.11152252637397865,-0.7037986329803293,-0.3108343937605774,0.4746459606668191,0.0665255049981223,0.32755400280568486,0.6943651732699315,-0.25872005315553837,0.509733095268026,-0.7497037249948181,0.10067749735681555,0.8705459210436177,0.8670151086119572,-0.04589848238434801,-0.676780516009625,0.6309133895064487,0.39020615370859957,0.011661805175374143,0.011015180252671878,0.8527786261812895,0.8274519033792767,0.9140697238757043,-0.7260136260117249,-0.09723074582210393,0.41411387752682766,0.05315957561400879,0.02079707209624329,0.5312097803878983,-0.830150229597738,-0.4775755064037779,0.3307595725539803,-0.46433838307806596,0.611630289358054,-0.4266957515675461,0.8246892016831957,0.8752105635271519,-0.6872457450754731,-0.4698950877107605,-0.7770265951835769,0.5208768093660646,-0.8536970943825961,-0.12015744295015367,0.9095515392381427,0.9312866083294996,-0.045602532111785735,0.2777152462025271,-0.890148171739282,-0.10413038901194893,0.7369613240038455,0.2753895807675499,0.1044051643225137,-0.8238893736461174,-0.536762543219444,1.0,-0.6690027863756223,-0.1410791120169828,-0.8559178756851106,-0.47428557786746894,-0.05235299136557282,-0.9484577234283619,0.4265025598162572,-0.5920071237144119,0.826870344257499,0.16377704587726805,0.6513122921725667,0.6026564685367961,0.9060554225577837,-0.4498011195257882,-0.6880682135781836,-0.9413516925314825,0.45564651178827414,0.8778873018576239,-0.17572378647336023,0.6743263417142689,0.6419113392571332,-0.09723074582210432,0.25047275875985453,-0.009257971441988009,0.716566178188276,0.3239134689197861,0.9466024495994603,0.940626900442486,-0.43296616172544594,0.2340704244702813,-0.13264005738052415,0.29497014238690294,-0.8639343326937325,-0.1206888853227148,0.624777317899968,0.9443329863902012,0.4485294007281879,-0.043325272410524224,-0.9771450806877582,-0.6102757169427783,-0.4125056883588748
"XM_008367891,1",0.13227852507918011,0.13180821182338792,0.24978259620423993,0.28073522378334137,0.4031508167651911,-0.26060174956026794,-0.2996654828486779,0.3644096985990996,-0.3187104787310928,0.25335749300210114,-0.2098355040701378,-0.41430523488114374,-0.2843929640833082,0.3782705974783864,0.7073061127917555,-0.7077927950583967,-0.2320037482433581,-0.05955962535235657,-0.4636036579168571,-0.5132253587657856,-0.5881461444197013,-0.32257695969233896,0.24613432739176422,-0.41801326827975777,-0.0400756709518667,0.3318254639229525,0.33999517205911545,-0.5892311929052572,0.5086171293847305,0.2557484108638293,-0.07098853943290746,-0.1674402135173476,-0.03260030052967118,-0.11910467579548525,-0.2877481356541407,-0.7328558749857927,0.34200807002241346,0.02676999250407361,0.40787822712687455,-0.4397199611016156,0.33876895387528844,-0.17664038414917738,-0.4205550804742244,-0.4607953897970456,0.0203522451436349,0.049354845015223206,0.53968342662568,0.48651000572700775,-0.6557316842859681,-0.24307114210595837,-0.26905245158077107,0.7139723732687473,0.9421012008700278,-0.6690027863756223,1.0,-0.0285516088537009,0.6650934567673918,-0.07683526211847647,-0.6640702751910746,0.4782277205053301,0.20704444477600534,0.6854175691675808,-0.5122828739042,0.5231726122313528,-0.21749060229473596,-0.5391790081132827,-0.5613530318482188,0.13745682047590335,0.24721435184666926,0.5674859183695539,-0.2592360017816177,-0.36697595942177724,-0.14318494669406986,-0.5653565424157085,-0.8154503926961557,-0.4180132682797597,0.28582444491523823,0.48070546697379657,-0.23078755005107354,0.0049252395193951914,-0.6663436881490333,-0.42494682296477704,-0.1467554968312358,0.1592185683885959,-0.15341871431858692,-0.004193148427246145,0.5082813731939428,0.203921162928444,-0.282403496513509,-0.6322496597673339,-0.3321488250463734,-0.005768039628318573,0.5310327893779898,0.3224918385768187,0.5951688937047481
"XM_008364242,1",-0.9084950865724326,0.6369686013675118,-0.700543727050385,-0.38703170915545976,-0.7562562321140229,-0.24839759559521335,0.4712195930279407,-0.11468290322899277,0.6714830367898939,-0.25353448627904307,0.6199561542787106,-0.4490302959904896,-0.09891040311665221,0.37859381057980496,0.6742795100725643,0.2195348562281217,0.21207345067790445,0.8500646333153813,-0.6196717310312528,-0.36694413824562633,0.3518240271002788,-0.2457226491960011,0.0014465692954315566,-0.3706276598902228,0.7105147187648099,-0.49976827585760725,0.6133438960361838,-0.7744153839497525,0.6294083348992247,-0.6000296260851896,-0.9475802735313351,-0.4213093157050541,-0.0358402121002499,-0.5361113540135055,-0.2862695341931336,-0.47652230873825646,0.09815231185999786,-0.6414425217391008,-0.3986648037562096,-0.8032845582749114,0.4108281181785772,-0.44927409085309244,-0.4079082111846654,-0.3022592431830514,0.5299233033128262,-0.05398996210295599,0.5341596069438243,0.44757442134936487,0.3028044308974258,-0.32603532938642404,0.0809526444350692,-0.3588729717823105,0.2465090889759757,-0.1410791120169828,-0.0285516088537009,1.0,0.13554210212826837,-0.41521587157953405,0.23591312941383066,0.04678827446640253,0.24099888933907737,0.5614090090201638,-0.4408447731685635,-0.6135994286405979,0.15338248558904422,-0.2623710820720638,0.24496469263332596,-0.6261831642780584,0.06495124575864406,0.4264067142061569,0.7835629062390722,-0.5362765534202225,0.16265257048085108,0.5299232932644545,-0.19642246390329482,-0.37062765989022284,0.3631358823209181,-0.5579570637139887,0.12274724102786233,0.7675843614079044,-0.29594822530560444,-0.02337617537236599,-0.27489509378209565,0.7157826367698371,-0.8186252328411192,0.8030447058344243,-0.12335540396241697,-0.3595719377615956,0.5440007664211649,-0.26144280972285294,0.7858113639448941,0.6420843280616373,0.22501306353573014,0.33516005886252814,0.6113751655489281
"XM_008371859,1",0.21760310693777737,0.606900313422051,-0.03301647721089474,-0.1870812987455516,0.17705782732444636,0.1643966246002709,-0.4005408338993599,0.13619065741719655,-0.4244981671353885,0.5231100050778383,0.2560237203908912,-0.8784003886531103,-0.6607608855469914,0.30755438039556343,0.6551032454797279,-0.6425957835642062,-0.697399838924961,-0.1009405773308747,-0.16514694835847565,-0.6076212516014252,-0.5506896161603244,-0.7867820905785314,0.3785814374243622,-0.18242365152796874,-0.3486751428021238,-0.37895518135644307,0.16172459968346328,-0.5924260043013256,0.8243483875650682,0.1438183393623279,-0.32225608567049696,0.28990564412228176,-0.29022306328156855,0.3546004912200604,-0.5744062453173142,-0.8097409674809947,0.6501220941971975,0.3509195692564162,0.5693231824328573,-0.561026777363457,0.7550792890531651,-0.3067030476997804,-0.7316482101018663,-0.6885849585608476,0.2818446045348376,0.0773102410223127,0.8633027850338698,0.07385405994471653,-0.47413632771887443,-0.6820671186013744,-0.18222742169876738,0.59808768471236,0.5761290471242435,-0.8559178756851106,0.6650934567673918,0.13554210212826837,1.0,0.18055579540465344,-0.034494501185077395,0.8003729073601442,-0.48552350036551606,0.36466635727482377,-0.9414486338482324,0.04331099139852187,-0.31128821575217464,-0.28231114358326764,-0.7116548132228453,0.5314090898023027,0.308141490721826,0.7326362885164278,-0.28795982886946203,-0.7014530517996203,0.5458281709914651,-0.43184302079605014,-0.49044117824871203,-0.18242365152796897,0.07750991423944102,-0.2354316411870243,-0.3850996313156745,-0.16075850312705467,-0.7461756293745545,-0.8212941574084739,0.22022789824851202,-0.10731603763637228,0.08602941844569462,-0.1322474654568822,0.5914433195896409,-0.33786198319399297,-0.33597589796816957,-0.8234496784750717,-0.2464415778849868,0.3634737724130208,0.8222774745855744,0.8599333141481371,0.385685697335539
"XM_008373586,1",0.43297565302912366,0.34530306159525986,0.7530002158905431,-0.5642780388875595,-0.1323132010963583,-0.25228264397561434,-0.8798811506020655,-0.13467503679566667,-0.5871116437513294,0.9148337181311889,-0.4080449799091772,-0.24555052435677652,-0.7688390012966885,-0.7808374824681552,-0.2521876171206712,-0.3763350198012545,-0.2833691327909479,-0.2837785923164237,0.8522241088026774,-0.47993677888745323,-0.7046712149939457,-0.5768228888558875,0.8367275977546067,0.9018073039749475,-0.832741274812482,0.17460669056711633,-0.8631118942899352,0.42500721917973433,0.0737250747389638,0.8780892011670601,0.2070248959187095,0.909607186257062,-0.8663279074807694,0.8568408212430437,-0.6697829981225776,-0.12027063190882123,0.5702945174193194,0.8638877688033033,0.8679074530745006,0.21783615599421424,0.48631653938488606,0.8315131603963472,-0.49675424903932786,-0.5772226619974238,-0.20917343107674297,-0.2732008462488145,0.1780264512045297,-0.34292045115193287,-0.6560170228507373,0.41380379453042876,-0.1669908579073499,0.6366862551276883,-0.3564845255455715,-0.47428557786746894,-0.07683526211847647,-0.41521587157953405,0.18055579540465344,1.0,0.5491682861132874,0.5687430854815092,-0.6481748321113042,-0.10308391191295727,-0.10476306515558471,-0.3045371940205824,-0.613877355426665,-0.06365723435859762,-0.7473159027079188,0.7054864289350938,0.7846063296279171,0.3800634313519501,-0.801465813918641,-0.369710186766634,0.05960750344630528,-0.7452808498768106,-0.11388057631281215,0.9018073039749476,-0.9564060650067626,0.09132843763690278,-0.8952900397364881,-0.8890931483265573,-0.42686753697595986,-0.665626024403883,0.6693380369948141,-0.8995373094515563,0.6921148049749121,-0.8166727966987588,0.7769666163828021,0.38097630978314645,-0.9160192053744494,-0.44844501236485274,-0.7707358315052929,-0.6250207050123273,0.4799196877322713,-0.05861813995012619,-0.2486538885030152
"XM_008366883,1",-0.16624619639718363,0.5886436090152696,-0.08351662585116403,-0.7263527058070266,-0.6718006424794829,0.08400890976754852,-0.16846887235872746,-0.5390774298640536,0.12334633044552455,0.42858715184389723,0.37066140417784826,-0.26527553676636123,-0.49820681837638925,-0.5825484870903074,-0.24382779937062324,0.14272074576430363,-0.2306424570327532,0.25721450349901825,0.5979201271947022,-0.24209166144700686,0.07855772739409066,-0.4206745300037645,0.4408087118305689,0.6996310709433409,-0.28073416528103073,-0.5442262415734151,-0.5358249071684387,0.2256315889975657,0.1596571313310089,0.10465408332977284,-0.3538697539437077,0.5721388155050199,-0.6321603535504078,0.49432348105049956,-0.4956564507575388,0.0469455295649016,0.4147751708824026,0.3195750002077947,0.21313766604948992,-0.08150718855383346,0.4665919548318372,0.3428417237570195,-0.36961565178284145,-0.31313554376944785,0.3148596615875574,-0.04024849789280231,0.16785985830323377,-0.30984431599708656,0.09598465245622556,0.07929239291296608,-0.061052334375640914,-0.17325446167012057,-0.6982337606296839,-0.05235299136557282,-0.6640702751910746,0.23591312941383066,-0.034494501185077395,0.5491682861132874,1.0,0.1775764518609779,-0.609040153011766,-0.2876629895702652,-0.14899634788175734,-0.8217814412268658,-0.1030317369963122,0.3306186096147577,-0.10749770228046548,0.26287698299415857,0.40998476650248844,0.15796771500130796,-0.01305622292088454,-0.3475690255849941,0.49684651009240005,0.09446699500215916,0.3115414017051507,0.6996310709433414,-0.6438946824059842,-0.6943911806851553,-0.43742537531343495,-0.2654527226518546,-0.08065494445194721,-0.3177841075601127,0.37156629140133124,-0.426161964017077,0.19259314125680566,-0.15857636673223716,0.2014589039806821,-0.29073093289626617,-0.18227669462015583,-0.1562246697076693,0.0789993682475176,-0.005714550723186896,0.17362540563901097,0.11124117865861372,-0.18789107664530946
"XM_008349204,1",0.24803666019310366,0.6574503463700069,0.32555599565756066,-0.6182653199461977,-0.04472302202249053,-0.23700304852083726,-0.7778539503915504,0.3737920013803113,-0.6635720003697392,0.7579395891708981,-0.16862666913748364,-0.8703064666866186,-0.8597472333627301,0.03053278217834861,0.4938191204929605,-0.43261584054124846,-0.35471593378163735,-0.20163882989760168,0.1548063676161736,-0.7090039539665621,-0.8365715106210795,-0.948344873411083,0.6748890032425616,0.18967689311064814,-0.5616920874190686,-0.1359997397703125,-0.10650293037572689,-0.36247403681645946,0.7417414499377352,0.48902886258547906,-0.20107113348217356,0.6578823352328796,-0.5939015834915913,0.6126109042511126,-0.7596416765845148,-0.7029016458115455,0.558331609362168,0.6359818412924964,0.7831159864574011,-0.3145591555206098,0.7859458370741766,0.16506861447807672,-0.8406369771141257,-0.8676522027731054,-0.14456520433776962,-0.4565098910992805,0.8125555462055382,-0.2099568807564022,-0.6107711349975508,-0.3018289576450438,0.13372383566346135,0.7578030740979405,0.31419822911013656,-0.9484577234283619,0.4782277205053301,0.04678827446640253,0.8003729073601442,0.5687430854815092,0.1775764518609779,1.0,-0.6350248271043267,0.3721730225310641,-0.7744619873648232,-0.27505056179492815,-0.7989954003574771,-0.5910026600618057,-0.8938371782967539,0.5439328875460675,0.6151385550963733,0.8575232115701259,-0.5462566873552606,-0.8473043766517357,0.20761471941511878,-0.6230825881529058,-0.3740625127520924,0.18967689311064806,-0.33841151972463185,-0.08051410261724566,-0.6907777492425222,-0.45134465232932447,-0.8172355256896118,-0.9654096714151668,0.6848964509286112,-0.36679949007062274,0.3483289228430232,-0.4595421267367088,0.7972583365810233,0.12179579337752829,-0.6730620076136326,-0.8203716294624912,-0.5041358674198617,0.0830553831149846,0.9776695405861412,0.6588333392113157,0.12311930176589449
"XM_008343281,1",-0.5337157667321426,-0.41330032600242833,-0.1527349806780387,0.5635796866370179,-0.03804849113576724,-0.3881961143408635,0.5826979258193609,0.012610091210583521,0.6199860069675704,-0.6259221467093172,-0.08829897317231733,0.540335341376683,0.6158599933888393,0.24397489333633834,0.20129814094764026,0.10776233393817494,0.59058521741235,0.46974249446051486,-0.6373754735436201,0.16526787674013296,0.40126295118772065,0.6703790321469213,-0.37000759680447526,-0.48909487452995903,0.7935754448038902,0.5064450937761246,0.4885282836460345,-0.23565277214945826,-0.2675677261588968,-0.32618974884004265,-0.09717882844257505,-0.878934832444969,0.4560861111408403,-0.9099932663992909,0.41695810107505243,0.07326204601926896,-0.40433691450295844,-0.8163179683565804,-0.5836432427377667,-0.155267209165952,-0.48030217794712077,-0.1692104455719052,0.4077925226670679,0.3874212142487151,0.07937872871993575,0.1854830429799797,-0.3398527360320118,0.7094707543662255,0.13814074710267912,0.3410996080592878,-0.16252181802479615,-0.2789682159963057,0.4089340138917353,0.4265025598162572,0.20704444477600534,0.24099888933907737,-0.48552350036551606,-0.6481748321113042,-0.609040153011766,-0.6350248271043267,1.0,0.4348226321836545,0.4532403889698537,0.3609275080304219,0.4804260227284804,-0.12483405507310676,0.5413138262433199,-0.8044422306500685,-0.25687565685132513,-0.26634604527622896,0.54834922086671,0.3914867282564986,-0.6211121532953907,0.2925837307993988,-0.31769040691664,-0.48909487452995704,0.5117169314410767,0.4838532575346849,0.4485728630579879,0.652212557810251,0.2105566159156119,0.6940673542718923,-0.763120044178632,0.6987652960892494,-0.7172318288523056,0.6416944310872859,-0.3960741397445993,0.2805240083482722,0.5236560419523677,0.3226511475895388,0.42224985599769443,-0.09717077062137906,-0.5171453811716951,-0.5694332792316131,0.46896875060954896
"XM_008352749,1",-0.5627692998188877,0.4932783543794083,0.03861948335449394,-0.1617230203784057,-0.35419242103355064,-0.7219529082456649,-0.09713463765576374,0.1873503352270204,0.19537989511010717,0.1698054277406008,-0.04494993758909551,-0.45249263523616623,-0.36269428134388726,0.23082273847876575,0.8850886246945636,-0.3979728054338233,0.20885327257539454,0.5895086470697978,-0.5818582352146233,-0.7530178551901846,-0.36076768847733104,-0.37556206855472496,0.43028981580218056,-0.28542746935816266,0.3962221837527028,0.2492018604055863,0.4360585309999638,-0.7966376872571123,0.6675214951757454,0.08268317905588124,-0.6100416940982019,-0.31238183004497116,-0.2817852923750378,-0.4190060740856879,-0.5326314956630951,-0.8179387164499827,0.33797926338086265,-0.33782682640947137,0.1735871659622267,-0.7580048383744459,0.5091961973806736,-0.03505325718674915,-0.6197739893779566,-0.6367484549967352,0.20833779426231472,-0.1703152539778761,0.6448722977771947,0.7318144590599203,-0.49642011813364045,0.02801303608973381,-0.19047393776342583,0.43621358709845204,0.7831134079886961,-0.5920071237144119,0.6854175691675808,0.5614090090201638,0.36466635727482377,-0.10308391191295727,-0.2876629895702652,0.3721730225310641,0.4348226321836545,1.0,-0.4543452885671828,-0.09765775500079742,-0.21656688269524582,-0.7093625973795341,-0.3438706364953841,-0.38043982302468243,0.504012133937668,0.7517494691340464,0.18785393628162833,-0.6329944031889585,-0.32216679626463757,-0.26519906944970695,-0.8522082305155937,-0.28542746935816254,0.16484741243542933,0.24706999027046228,-0.3288008301163194,0.3613718907062962,-0.7625895848722315,-0.3193785446977823,-0.2234347017627338,0.4576712684539398,-0.6148237863966428,0.3944981984634266,0.4696772779045991,0.2964686961369339,-0.06652058785674216,-0.6570302217325482,0.09680377150954934,0.055720206110072355,0.5315534705444177,0.12571568208874856,0.8567011950993378
