,"XM_008378954,1","XM_008358718,1","XM_008339015,1","XM_008378862,1","XM_008381409,1","XM_008372268,1","XM_008357852,1","XM_008395865,1","XM_008347928,1","XM_008352752,1","XM_008390007,1","XM_008346127,1","XM_008391412,1","XM_008375822,1","XM_008342092,1","XM_008346561,1","XM_008392658,1","XM_008340249,1","XM_008357031,1","XM_008342489,1","XM_008365736,1","XM_008353259,1","XM_008392645,1","XM_008346577,1","XM_008392118,1","XM_008388475,1","XM_008353031,1","XM_008359318,1","XM_008392497,1","XM_008389619,1","XM_008340728,1","XM_008341644,1","XM_008352864,1","XM_008353321,1","XM_008358077,1","XM_008339343,1","XM_008358066,1","XM_008390606,1","XM_008360876,1","XM_008348542,1","XM_008377120,1","XM_008375192,1","XM_008379224,1","XM_008382874,1","XM_008351661,1","XM_008364214,1","XM_008395973,1","XM_008395429,1","XM_008341462,1","XM_008361055,1","XM_008367891,1","XM_008364242,1","XM_008371859,1","XM_008373586,1","XM_008366883,1","XM_008349204,1","XM_008343281,1","XM_008352749,1","JN381497,1","XM_008375404,1","XM_008349498,1","XM_008356729,1","XM_008385618,1","XM_008348256,1","XM_008368498,1","XM_008346417,1","XM_008392579,1","XM_008375174,1","XM_008372502,1","XM_008375050,1","XM_008344638,1","XM_008380349,1","XM_008382862,1","XM_008366401,1","XM_008370181,1","XM_008382964,1","XM_008351730,1","XM_008388172,1","XM_008348226,1","XM_008393407,1","XM_008352977,1","XM_008357035,1","XM_008366899,1","XM_008369353,1","XM_008346320,1","XM_008377122,1","XM_008370383,1","XM_008378026,1","XM_008348634,1","XM_008386805,1","XM_008387564,1"
"XM_008388475,1",0.5846796385512352,0.42770539573374705,-0.663744648577282,-0.10500528909573205,-0.35100317984279905,-0.6854178550196841,0.6112983539372843,0.3837975377237099,0.08214691989235182,0.7447220201461605,-0.5320245822961084,0.25342092591945764,0.9773189433449577,0.4198643479860134,-0.6185408629197421,0.8091322174970443,0.15737798890622312,-0.008912071521260579,0.2274471807748817,0.7518964141182809,-0.03374042036628462,0.914140700979692,-0.6515033176569477,0.04749030803963497,0.8733492870462154,1.0,-0.9922514084952974,-0.0689880140897358,-0.2062815753783518,0.7879438557102056,0.49051675161874636,-0.556886606833466,0.6837924549452011,0.12182018760926171,-0.3810661813610214,-0.5663594425371834,-0.8781906981213401,0.5272625058755853,-0.09765919048329844,-0.049625141158175824,0.24316615551444665,-0.6243470115501669,-0.10787544255355044,0.2522917726908729,0.8717896040318441,-0.5761998861253039,0.6011374991205901,-0.22103927389385108,-0.4009913975906882,0.5807449393018294,-0.250182347662106,-0.6900340234693559,0.7016426079041332,-0.8731660516039316,0.792221550871484,-0.2569573812410914,-0.7481204509564346,0.8289485981192702,0.883229530554529,-0.34169429898952314,0.10216251407107571,-0.8314754680981322,0.5920075419272134,0.7437094943524125,-0.04181248133231127,-0.0013781385645245563,-0.3518533209492898,0.20219756900483035,0.1331684638766846,0.16548461847665835,-0.36885278453147863,-0.33136984197043845,0.4375895865080966,-0.4424514211999068,0.21226437157627787,0.8556761748247323,-0.42194029626541113,-0.6107097541496818,-0.9427215947852652,0.36289031391361726,-0.417629261197141,-0.6291156384617105,0.35221367871188036,-0.7896354727446313,0.7554212986901868,0.3304309351579413,0.42543126657175595,0.6344633088352067,0.15809619208371625,-0.06981470669474242,-0.10175863577144341
"XM_008353031,1",-0.5292936398080184,-0.47672774469515306,0.7432762768054954,0.11123069949985237,0.40151265573490624,0.7320912725631692,-0.6357450456820153,-0.38176127432627405,-0.19049467163644412,-0.7717070711179886,0.5365457943476054,-0.23922377663787728,-0.954516764953105,-0.46465527521722616,0.6810196825253675,-0.7690561174499341,-0.20145045531566352,0.04906661258077391,-0.20804014129918388,-0.7480310906086375,0.04089334467094081,-0.9310323117205911,0.5855943828273994,-0.0769239784934419,-0.8753751162412451,-0.9922514084952974,1.0,0.11147332151461059,0.1930997127571387,-0.8182463450328386,-0.5681448122863304,0.5914967237498259,-0.632021843178966,-0.16111256097894092,0.35151266519569635,0.47721548761105015,0.8862325322885974,-0.5907359331521292,0.20493319498034832,0.08344297454816939,-0.23252231486289457,0.5550632128303369,0.01832264223652695,-0.14281534705595778,-0.8214267748232043,0.5370223506345186,-0.608396997550639,0.328210471382528,0.37036756601055065,-0.5490434536651468,0.19537359312427946,0.5994174256334298,-0.6483003093077638,0.833713127864138,-0.7384543582056631,0.2800387965884682,0.729494811727178,-0.7867131977036909,-0.8585120704628731,0.33174673397263305,-0.022310960043017875,0.8701559844066733,-0.5513198018731829,-0.6910565662801319,-0.02071746512425725,0.03252043594011384,0.34846717297154,-0.28143437980867875,-0.21690764169010007,-0.16247748540544354,0.39425018886270996,0.27310489632154206,-0.4188250062187211,0.5215202574995712,-0.18761479147791782,-0.8384591219141629,0.471021423917005,0.5599929439419759,0.9649079150726174,-0.3531047257085591,0.42672468674390945,0.6288554389334633,-0.35144385661811695,0.8431854930399234,-0.7852013477773336,-0.3254175060722697,-0.5030600953165696,-0.708542458688017,-0.10292352545114695,0.08047936833008684,0.06871028405933514
"XM_008359318,1",0.6052868195697375,-0.9154873124117479,0.3957825435359172,0.9551964906093079,0.9515543148040515,-0.3477157765202316,0.5831941847866107,-0.8917726774567479,-0.029828920901212662,-0.6987100366225242,0.8463811220699827,0.9116754322010278,0.03312206627462335,-0.927719385824865,0.6991461891692237,-0.35549879710627097,-0.9818806130982146,0.9699001002787033,0.9013619943372067,0.5589094568090177,0.9550416092648182,-0.4540052660409856,-0.6645159827457969,0.41766660660895644,-0.5344860642825391,-0.0689880140897358,0.11147332151461059,1.0,-0.9208317993184867,0.3435210537586585,0.1270345690135313,0.8433390845039767,0.11157979717007024,-0.7068979179585588,-0.8887819358449806,-0.5034223208401449,-0.02596017422095778,-0.7469207003654325,0.7252152174104127,0.9965226026089389,0.8835996086466124,0.3253450264184854,0.40094127859078055,0.4905696541962384,0.08494264961976337,0.10934577003667025,0.5955748306448585,0.718183250890718,-0.8373923092905818,0.769226199448476,-0.9437151238885523,-0.29831061723138735,-0.34901044060517483,-0.39938307100154014,0.2877993229874384,-0.786566986979388,-0.5943476473454132,-0.29052074400382627,0.2786247045227444,-0.8204007936145641,0.9222423802590228,-0.19879795500088993,0.7630660610413823,0.5360625439065877,-0.7537773024769571,-0.5546241076976813,0.853998724106636,-0.8345742782518781,0.37149582867696085,0.8681461584987379,0.9216900716765016,-0.909095030219081,-0.815626918236909,-0.1459521953155043,0.8522025618140278,0.24043511766049602,0.9204744078860833,-0.605633680628837,0.08019368163490512,0.846364639161572,0.8998806799897466,-0.6496472876260704,-0.8588547060150015,0.1380127831591253,-0.622470897178103,0.8568852503834087,0.11966124589225637,-0.6221958661353605,0.8517257361518564,0.2427787601010217,-0.9661686818482702
"XM_008392497,1",-0.6189024955399379,0.6987228665385182,-0.006566259576619781,-0.9457269865322965,-0.7708125078484116,0.6789757512055256,-0.8297458545916012,0.8178272070717287,-0.17469671392803052,0.4244081100738182,-0.7181340229485872,-0.9984272037333582,-0.25152565283841016,0.7484570290253921,-0.3706601414203866,0.2547354640618615,0.8509346175771224,-0.9437828683943553,-0.9206495312564561,-0.7923563004863933,-0.9527249628690755,0.15250281512992858,0.7436863337839058,-0.6144418933135908,0.28567018061550276,-0.2062815753783518,0.1930997127571387,-0.9208317993184867,1.0,-0.6379942977640588,-0.49290599099240173,-0.6068038126114792,-0.28930353834401595,0.5169448749296778,0.9615055432223086,0.5397692585734701,0.36078950531936016,0.43552475518202316,-0.5164392772037489,-0.945482352539,-0.9925368918833108,-0.3407066127122792,-0.5590180075524697,-0.2982087020954755,-0.19152843661695376,0.07273470163624847,-0.8516574750637056,-0.45192403102270473,0.8787967450213737,-0.8985263155632921,0.9314697238049938,0.2915887214520039,0.21660529412136925,0.6000102070108507,-0.47111714921338527,0.9168132480922366,0.7845783040880165,0.1883808957453329,-0.5371754414168101,0.8823423019601574,-0.7979819597178809,0.5449185360849078,-0.875334572006836,-0.6253892779905902,0.736557447675699,0.7294227975231277,-0.7454970165109568,0.584867303550068,-0.5620368136943339,-0.8959078466445689,-0.817597065725423,0.9109991778787154,0.7394958135493924,0.3928905375860643,-0.8318119310350182,-0.5188744894628924,-0.7340855225892575,0.7530549063032284,0.21178628780404182,-0.9839696822804737,-0.7692170104311972,0.8299729987183233,0.823878339678869,0.2528592440807097,0.3160352700830157,-0.9890433604978212,-0.3488981514680869,0.326607013568763,-0.8681915878716694,-0.3360314694616017,0.9795533722745681
"XM_008389619,1",0.6693211274806576,0.02743744475957914,-0.6316578234669123,0.4269920959062787,0.042359018602503844,-0.9569639594323622,0.9559000815673397,-0.18294625357410682,0.514915347319671,0.33303172151874866,0.0008179770749437115,0.6718453750669436,0.7820967674555508,0.014859982218485413,-0.35368911409120574,0.3612847644797197,-0.26618509900220666,0.36541877845578563,0.6565584515005524,0.9464215255327101,0.49253798499275203,0.5842050035574571,-0.673036655657835,0.32117276967414315,0.44916912997009095,0.7879438557102056,-0.8182463450328386,0.3435210537586585,-0.6379942977640588,1.0,0.7632570911910809,-0.11550501753615458,0.3884118716687411,-0.20771791859635877,-0.7202363629597173,-0.39109640339473417,-0.7593180135558308,0.24575933895589663,-0.11089859952682854,0.389511387787928,0.6482650638232695,-0.10515061768728859,0.4986934676370212,0.09814486479893383,0.628810534957624,-0.20864863431886108,0.8528102844377715,-0.20569794690951754,-0.7267760541737461,0.8105766170796087,-0.5358413022413696,-0.4226130794793966,0.15742256605137844,-0.810583997380264,0.5930973317827067,-0.7733372210069013,-0.9133172917137743,0.40813629051552724,0.789552253715068,-0.7515849288736839,0.30785445090714436,-0.970193562039644,0.7819801988018938,0.7595576400256184,-0.1639704014092107,-0.37777173780745726,0.22563670080778775,-0.023025041256460856,0.6830675903117855,0.6541082484153903,0.08878867945130411,-0.5729844953268138,-0.17288389906269902,-0.8133900223382786,0.6103566308080538,0.7645908894808061,-0.03966056373400748,-0.6300327872671355,-0.8710932745877256,0.738076456143306,0.13074693581338537,-0.9260968831742779,-0.16319664211087534,-0.7760026882464153,0.3824676067858928,0.7394721962322905,0.784193829563498,0.5016652119751395,0.3618958786500833,-0.05244778489254973,-0.4918119644495485
"XM_008340728,1",0.06373493826944161,0.2047368054946951,-0.834259896807631,0.3366282205671752,-0.10823770737245633,-0.9088068197866364,0.7570245834648147,-0.2086520627605785,0.593180485716879,0.3515950302755746,0.07492132363099846,0.4977407922404835,0.3607345919396569,0.0900788857855599,-0.5578700465974864,-0.07784508189347049,0.007199549239249482,0.25704319739725634,0.2995915814075528,0.6616466578581568,0.3359260872011402,0.46475572936376813,-0.2581950309159217,0.7243154299438794,0.28927189948685517,0.49051675161874636,-0.5681448122863304,0.1270345690135313,-0.49290599099240173,0.7632570911910809,1.0,-0.24706655812474404,0.352011056232354,0.2898172555845488,-0.4061455515797749,-0.0963110180178634,-0.7416790954171414,0.5182768446489578,-0.3580211359212173,0.20535448193646444,0.5579758380654817,0.36241646474241596,0.6601399466295391,-0.4987308017547931,0.07253655125215701,-0.32291527891932553,0.7902037846608798,-0.4944231480200193,-0.28827352113676147,0.4718571860818605,-0.20745528756235937,0.14231102257588768,0.049891779201582026,-0.464851800096973,0.3966812319468409,-0.5889604142117042,-0.5436213717040816,-0.05746164599820678,0.5951042830023695,-0.36526045381184,-0.09348565869640466,-0.8550772933494887,0.41388806915708637,0.21749796502125948,-0.18897315982078702,-0.720895077423077,0.08255726497589908,0.4055806810128483,0.6719571269861369,0.33498031386359345,0.11998427981176495,-0.2121768380413831,-0.19471966716980854,-0.6660466026423268,0.16761989506872707,0.6508849170187182,-0.11396600009334752,-0.45662677420114905,-0.55895134683291,0.5940457654785585,0.05052605783642929,-0.5728189848677008,-0.3037496307484976,-0.8864335522967643,0.471456410850712,0.5921704779909973,0.6089383117671314,0.48337851481471666,0.2893697254804653,0.3833197839432515,-0.3409892689148229
"XM_008341644,1",0.29040710970073735,-0.9818260311082372,0.7287689572039072,0.8079956649749217,0.9496683167183348,0.11214086518757184,0.1530489644176785,-0.8928611335709742,-0.02698440085496858,-0.9689249532978986,0.9267794155862222,0.5816345924559506,-0.42836917461416557,-0.9486444585180781,0.9396263357880045,-0.6192558783588945,-0.9058736724806511,0.742600560485095,0.6587710719465025,0.06200520076405664,0.7894463651771398,-0.8437437658426042,-0.21017137733006797,0.14300472042516132,-0.8730432619715425,-0.556886606833466,0.5914967237498259,0.8433390845039767,-0.6068038126114792,-0.11550501753615458,-0.24706655812474404,1.0,-0.3617203280845201,-0.7712499284858961,-0.5302766797203159,-0.07864594669133769,0.5105468788852972,-0.9452043368081693,0.6223975305683301,0.8221319663114196,0.5363570633207018,0.4921075811830357,0.3650656803312066,0.36839743397961167,-0.29067428157441805,0.5106220321283772,0.10232536357844381,0.7099514040580243,-0.5282237773006707,0.3260557700582611,-0.6397893796992834,0.04457732968681562,-0.6888652429872115,0.13292367337878513,-0.23540920432814066,-0.5167998572745708,-0.11390950590467604,-0.5741281643632261,-0.2786060733305313,-0.5462172206005826,0.7263589189627927,0.2924868009709228,0.31976110813445424,0.11733380328072202,-0.4814557737427323,-0.2985468693709628,0.9128348998184216,-0.8603314436526178,0.25845397363244865,0.6689659489886137,0.8842427224787716,-0.574224563145003,-0.8827847834265,0.05001880914347361,0.6617905017174363,-0.31670758808207383,0.9411171502781321,-0.10660960407357505,0.5027354428735873,0.45655047942782107,0.9538764076035984,-0.2351894650879584,-0.8024000318625506,0.5964215468336325,-0.9446549432332354,0.489133434589887,-0.04905323933193593,-0.7957080928341219,0.5264760978958746,0.043738104823863096,-0.6933163431912049
"XM_008352864,1",0.2895128833541365,0.18378156646933969,-0.37228764603003495,0.0024304994486073414,-0.05437410604684571,-0.42342275598957874,0.33826296012091644,0.19983060233440786,-0.49211169938148386,0.48625681556703576,-0.2588780963250161,0.3052294616135158,0.6152387663287855,0.06898901509141286,-0.3737954082255097,0.4500117788365497,0.04590941059936899,0.29132409849113505,0.07491532077021865,0.5437433503213589,-0.003183237068981698,0.5947804127581678,-0.6789901325608119,0.4640970636425344,0.5773134865321143,0.6837924549452011,-0.632021843178966,0.11157979717007024,-0.28930353834401595,0.3884118716687411,0.352011056232354,-0.3617203280845201,1.0,0.37948203406861075,-0.34826784500169977,-0.8570716515081708,-0.8369715758922021,0.351647113552764,0.39011977757699506,0.11849985872709014,0.37432131621254305,-0.41016810386721625,-0.38045577083100823,0.2708223515832323,0.5149182140917413,-0.9605062493630274,0.6108897265756996,0.2078721977810632,-0.20625006256592118,0.5122036189221243,-0.36239607672919666,-0.6078639236096386,0.846735458288452,-0.7797119363861049,0.9540105107447948,-0.04033887975884808,-0.5296321496917167,0.4627019278076296,0.8685509450678381,-0.08054278610466792,0.2675630232952231,-0.5084523819398324,0.5406792952331768,0.5039667191933135,-0.6102082661379779,-0.35618722467038405,-0.39852169215575517,0.10170000813144793,-0.32267829192010755,-0.04857580149661103,-0.001676194788357163,-0.4191404560404022,0.3786999138633306,0.19377562720410227,-0.027571179209450666,0.8894751022650618,-0.04481539394609188,-0.840051901306662,-0.4184400716769061,0.4162563156390897,-0.29958104601277935,-0.32522699697955454,0.019088877135295435,-0.595552546837875,0.5849799642105983,0.35116799703541784,-0.2432335494688998,0.04902178331867825,0.5789128045513431,0.5989871908741348,-0.3062678126412449
"XM_008353321,1",-0.7115431431020578,0.7664266654835467,-0.5755942446422935,-0.6284164626131005,-0.7040229822932085,0.0386531877474126,-0.34014147345885803,0.5925257378026488,-0.14931161697871587,0.6536926566107081,-0.554828986147065,-0.5278203613296374,-0.07207053716048765,0.6352514021350845,-0.7534618880510427,0.0602018636419622,0.8179065794591683,-0.5153291611757298,-0.7812134342309704,-0.2994471799503485,-0.6852397761918322,0.44977605342422255,0.4049138132777605,0.30879033134232187,0.4546912953725164,0.12182018760926171,-0.16111256097894092,-0.7068979179585588,0.5169448749296778,-0.20771791859635877,0.2898172555845488,-0.7712499284858961,0.37948203406861075,1.0,0.6090738137472002,0.1290026942761459,-0.36895303179690647,0.8266573807896838,-0.4417161998130618,-0.6748517128444812,-0.40991953001326853,0.00048815720664727386,-0.2791972928833201,-0.6483201258775263,-0.26121332259415825,-0.6128509016040926,-0.10665842712271688,-0.5583814170905161,0.7486074051386112,-0.4817772662677895,0.646794546603147,0.349416462611474,0.5161254415297669,0.14542663273496567,0.12412318849656875,0.5883282378801354,0.3967302866725582,0.006728073096927472,0.09132996540752386,0.7551824625152508,-0.7399258244870467,-0.03334753847693488,-0.48896871349662535,-0.5171817943392987,0.12949721141180665,-0.12874777324955855,-0.803176921264202,0.8869351610132113,-0.3759787197086475,-0.7891699323582589,-0.5120199161907136,0.6263063933848639,0.6359894452813999,0.2951305459093538,-0.8717456417356846,0.18980409521530311,-0.618925627825351,0.09598528809531681,0.009008335510541888,-0.4122667982618454,-0.7317380248036054,0.5121222976638691,0.3934454927838833,-0.45568291141278633,0.7140534408772219,-0.4518782841222443,-0.32626187320377176,0.3725068398585513,-0.28091992021526707,0.500088710998546,0.5405594305979261
"XM_008358077,1",-0.8091788718362961,0.642083207962329,-0.011782270673060131,-0.8628033386377623,-0.7063762453924105,0.6853836562560365,-0.862378875582607,0.6825111739705428,-0.1240724274920543,0.31177214204741127,-0.5641098355700264,-0.9741181330978576,-0.4597596228256062,0.6550813145300418,-0.3396202325309111,0.0017820153974850241,0.8350465655577263,-0.8816836497497558,-0.9593492482557368,-0.874382118394847,-0.8970839693623007,0.00710604250358681,0.8700856900767288,-0.4245384491644927,0.11552928852370829,-0.3810661813610214,0.35151266519569635,-0.8887819358449806,0.9615055432223086,-0.7202363629597173,-0.4061455515797749,-0.5302766797203159,-0.34826784500169977,0.6090738137472002,1.0,0.6454355644915575,0.41747441858737844,0.4283193142954266,-0.5437931130651331,-0.9014969086890584,-0.941312451144669,-0.08452681570477459,-0.4247534193048865,-0.4937143372897063,-0.4411411906901331,0.09514069966835949,-0.8412881159697101,-0.4862525892778117,0.966862522643874,-0.9723700019814276,0.9678300729721129,0.5204127705173265,0.07952729936134001,0.7393385291908667,-0.5717413572536995,0.8991718631479174,0.895548866750498,-0.06805955283190245,-0.6352060046877336,0.9446331991040159,-0.8596063807497117,0.6026926831178029,-0.9632620512512441,-0.8113645967104451,0.6638954683596945,0.540795055217993,-0.6732640794734976,0.6460720861166442,-0.5067081378923805,-0.916657212608145,-0.6862684166308832,0.9685087609982302,0.6056603005108713,0.4305264679443847,-0.905763717144445,-0.5898826033465868,-0.6423897084008884,0.7972024122759879,0.3801172561043711,-0.9625681130887144,-0.6700512082472796,0.9159357007707526,0.6558204255762698,0.26541911864745693,0.2360834184944512,-0.9640355916081755,-0.3983253843916302,0.2314849521114724,-0.822611004983417,-0.15961485246727877,0.9371723826014065
"XM_008339343,1",-0.6403827074664491,0.26566866567350883,-0.03639558548454297,-0.3155144128602518,-0.3657097330708791,0.34034379472080944,-0.42518094354291297,0.10581083478560648,0.5738518802613638,-0.09655243205589985,-0.04851590187999391,-0.5579353183028446,-0.6048184021338432,0.3186438422855282,-0.0948966364746413,-0.40586739727653215,0.40144235059248634,-0.5928432812574892,-0.4444234264965287,-0.6384992234290013,-0.3302105745529064,-0.3001978904149675,0.9088702800675352,-0.303014531941254,-0.3002719702082203,-0.5663594425371834,0.47721548761105015,-0.5034223208401449,0.5397692585734701,-0.39109640339473417,-0.0963110180178634,-0.07864594669133769,-0.8570716515081708,0.1290026942761459,0.6454355644915575,1.0,0.605176429852352,0.14440779753652333,-0.7453452127549097,-0.4839934837618489,-0.5718950156064861,0.44384347199474883,0.3558402986404544,-0.6848231329349744,-0.6300708783131866,0.7028204691109013,-0.620929917435487,-0.6217519676733102,0.5615760283083977,-0.739457090028213,0.7192727907571458,0.8319715617088788,-0.6323586414338295,0.8404981693457416,-0.9202992867828338,0.26724383573682864,0.6862903657782808,-0.44470107913469775,-0.8047427811967879,0.41603117034420095,-0.7066024624268701,0.3896843518562882,-0.7815191176124788,-0.7544064707547495,0.7650272961043744,0.27745701567438635,0.007837548670490833,0.41918575211017534,0.2676629288769851,-0.3068796573999539,-0.30441999038400697,0.7647068467833968,-0.07419130668090272,-0.19670108965512886,-0.387085650057248,-0.774765017507256,-0.34125835673618254,0.9193905782440142,0.32255222893422336,-0.6038774530512,-0.08266284283276781,0.5181226876042639,0.1996207441082439,0.2699343122684478,-0.16731463210817832,-0.5523274025408114,0.23051317488603323,0.2702480071013335,-0.7835573352811231,-0.41074161224949174,0.601285127390276
"XM_008358066,1",-0.34002557395344957,-0.36983203978217444,0.7729346122228633,-0.05225307237602276,0.24604720978286526,0.7967224445601742,-0.6572179433077958,-0.1899864928696778,-0.05548769998354529,-0.6708728879796433,0.32349922260599673,-0.38770041031640823,-0.7808112474225238,-0.26926443697258207,0.658887989901069,-0.48480839215437926,-0.13105743959023455,-0.18319478930770836,-0.194525289533846,-0.7627969445621556,-0.0757020304923018,-0.8157503190381774,0.6153054291362638,-0.5007843005615602,-0.7249919926194114,-0.8781906981213401,0.8862325322885974,-0.02596017422095778,0.36078950531936016,-0.7593180135558308,-0.7416790954171414,0.5105468788852972,-0.8369715758922021,-0.36895303179690647,0.41747441858737844,0.605176429852352,1.0,-0.6015657891746842,0.04540341629749722,-0.06849452563016613,-0.4409092269457418,0.2806867014799467,-0.04106656819924844,0.01570468001793666,-0.5762838542370795,0.7789671669885837,-0.7881750845714286,0.22780561010915779,0.31563645214233327,-0.5971840869998958,0.2912808026985997,0.4519031964796004,-0.6744378566396645,0.8400932108415811,-0.8657748818354819,0.3145115603461282,0.7048793351659144,-0.502846689293338,-0.943019931590728,0.27014116238676994,-0.07203904418836105,0.8739353432524284,-0.5905648805199802,-0.5609117964442789,0.32722552775040104,0.4273027740927534,0.3167635329862022,-0.3284994284719696,-0.16193679870578934,-0.13278777600037936,0.13392414354170862,0.3501902935277555,-0.2915071282140762,0.3423256936563961,-0.09151148833511785,-0.9670407229233056,0.2686731983967537,0.7566011233291365,0.7672948095446575,-0.520391281823033,0.31227444666339293,0.5790016499975128,-0.056979885091453304,0.9273225956003296,-0.7642163507935692,-0.4780827338066331,-0.29187445383433236,-0.48529938913462545,-0.3923087409238289,-0.38672774544168353,0.26524681752957446
"XM_008390606,1",-0.3666093209280856,0.9359913950385454,-0.8844503671913012,-0.6281343777628653,-0.8831495075937328,-0.3172348330802326,0.02000118649174874,0.7044199033740742,0.2292342113098869,0.9187717628696612,-0.7585639404858739,-0.41865778668785353,0.3594077228082002,0.8620508755455548,-0.9918590540877608,0.40982628453885606,0.84092247612585,-0.6122290795638479,-0.5631912100157856,0.04542305165161327,-0.6245126884432838,0.8088307146700701,0.22748557899383834,0.12783557559907247,0.7789978908623417,0.5272625058755853,-0.5907359331521292,-0.7469207003654325,0.43552475518202316,0.24575933895589663,0.5182768446489578,-0.9452043368081693,0.351647113552764,0.8266573807896838,0.4283193142954266,0.14440779753652333,-0.6015657891746842,1.0,-0.7096000660410534,-0.7009643882594679,-0.3502648268639739,-0.21699475633053764,-0.08393911621754327,-0.5875946186741838,0.139321704885721,-0.504215119171105,0.08467386026259013,-0.8217424806852199,0.47524601723729976,-0.24575950705601463,0.5822254951624207,0.14123009152312754,0.547720341894011,-0.13639156998392515,0.2259027338479123,0.3245790111030417,0.04792123724874527,0.3704147297599697,0.3234570895340527,0.4528610668709668,-0.7497655468005835,-0.44210750120766135,-0.2634684232398907,-0.17270779810007097,0.39531192203845916,0.01425506356062841,-0.7782246487004413,0.9381526882807566,-0.023848083774181048,-0.5483850219473942,-0.7311082395719428,0.533050361596561,0.6905796921217815,-0.21029535240520852,-0.6131974485219867,0.3863788939536787,-0.8632365003886474,0.04493032844184747,-0.5105474174994167,-0.28327426723834004,-0.8161896579910983,0.13132945415230884,0.5871146252537821,-0.753939260193265,0.9389240794364443,-0.30929065194455196,0.19098603188347307,0.8209156663844104,-0.4236709792638784,0.11886456026615266,0.5549628896994464
"XM_008360876,1",0.4548234481215355,-0.7388319892128484,0.6584918910763448,0.508823214736564,0.7780670778302179,0.1452644872018768,0.0684069558468838,-0.46473084507569523,-0.7064171917065574,-0.5387866548207892,0.5028928079602719,0.5072908544990283,0.008520707927032968,-0.7563654765662923,0.7040039440610677,-0.08796360734287263,-0.7042485048855007,0.7355273075616268,0.4661940860060451,0.21119588936024225,0.48954406795075783,-0.3957696483661382,-0.629415370376017,0.17883897077611188,-0.35478270444148025,-0.09765919048329844,0.20493319498034832,0.7252152174104127,-0.5164392772037489,-0.11089859952682854,-0.3580211359212173,0.6223975305683301,0.39011977757699506,-0.4417161998130618,-0.5437931130651331,-0.7453452127549097,0.04540341629749722,-0.7096000660410534,1.0,0.6781706327277384,0.5010929271754178,-0.11104520628730129,-0.32312488338434325,0.757293650498792,0.1671401514629418,-0.2479270039069047,0.2416550349883107,0.9794499210184135,-0.47608857091897056,0.48602976511617557,-0.7350457380611757,-0.5436031810246302,0.1310554062112623,-0.3408412875765876,0.4347030389538813,-0.1895099298389242,-0.29539096832065503,-0.049575162195759144,0.23746884089052236,-0.34955224160671905,0.8621307712202075,0.19592600765065468,0.5313075262074697,0.42488359867570064,-0.8221134627641398,-0.2163489365562426,0.3710393943141574,-0.8010290625075516,-0.36592703172467295,0.35406421011570693,0.6651359036997021,-0.7274875450157168,-0.3118172140732081,0.505393294143252,0.44223071143220394,0.19848299192262409,0.7814506251439782,-0.5901296988950244,0.3084740434898774,0.45530941422210885,0.5022916611280454,-0.20841256165877195,-0.5000462840906092,0.3853232626960449,-0.4902032970322343,0.42778482368263104,-0.5203916918156669,-0.8262346449648799,0.7873326532740925,0.36606320361106476,-0.6701178007943802
"XM_008348542,1",0.5865347769572952,-0.892616713036025,0.32867667359657543,0.9740266880171755,0.9342844852110169,-0.40914982268109396,0.6290381464900886,-0.907451814485964,0.029759136238280002,-0.6751435610455808,0.85389171540205,0.9357741274778235,0.03982070925233533,-0.9141304777534459,0.6523558643250353,-0.3787784679053054,-0.9694947307124443,0.9760634605888744,0.9098334054425294,0.5911214457063557,0.9723672173687842,-0.4282951813032224,-0.6578055920856559,0.47361595296706493,-0.523001995463105,-0.049625141158175824,0.08344297454816939,0.9965226026089389,-0.945482352539,0.389511387787928,0.20535448193646444,0.8221319663114196,0.11849985872709014,-0.6748517128444812,-0.9014969086890584,-0.4839934837618489,-0.06849452563016613,-0.7009643882594679,0.6781706327277384,1.0,0.9133315877063665,0.3716174290334308,0.46291006649661937,0.427822410054309,0.06691103777398728,0.09902317045336784,0.6418069802426833,0.6628367354722232,-0.8408318048359551,0.784162157538142,-0.9394575278596234,-0.25955944503747475,-0.36211160495330824,-0.4106409011815985,0.2943348934386343,-0.8238325590810016,-0.6151063232278825,-0.3134495845255593,0.3029451963683319,-0.833875996664163,0.8940472231006783,-0.2535902082593031,0.7721146483990724,0.5273751253016639,-0.7526476388424489,-0.6101518256230322,0.8597334284623206,-0.7884935020320709,0.4293923945258966,0.8830246008062603,0.9262294187080442,-0.9035482895291449,-0.8341323559478427,-0.19904536337131343,0.8503735933007859,0.27097910933665204,0.9045491463126353,-0.6177710393733802,0.05032296542504321,0.8771411677058168,0.9022574578657286,-0.6768509329865746,-0.8815194934270834,0.07495841395076812,-0.5900393396072906,0.8886592337648317,0.1686474653104965,-0.580687210133791,0.856380709372984,0.2704692682577902,-0.9778208344263782
