,"XM_008378954,1","XM_008358718,1","NM_001293983,1","XM_008339015,1","XM_008378862,1","XM_008381409,1","XM_008372268,1","XM_008357852,1","XM_008347563,1","XM_008395865,1","XM_008347928,1","XM_008352752,1","XM_008390007,1","XM_008346127,1","XM_008391412,1","XM_008375822,1","XM_008342092,1","XM_008346561,1","XM_008392658,1","XM_008340249,1","XM_008357031,1","XM_008342489,1","XM_008365736,1","XM_008353259,1","XM_008385535,1","XM_008392645,1","XM_008346577,1","XM_008392118,1","XM_008388475,1","XM_008353031,1","XM_008359318,1","XM_008392497,1","XM_008389619,1","XM_008340728,1","XM_008341644,1","XM_008352864,1","XM_008353321,1","XM_008358077,1","XM_008339343,1","XM_008358066,1","XM_008390606,1","XM_008360876,1","XM_008348542,1","XM_008377120,1","XM_008375192,1","XM_008379224,1","XM_008351661,1","XM_008364214,1","XM_008395973,1","XM_008395429,1","XM_008341462,1","XM_008361055,1","XM_008367891,1","XM_008364242,1","XM_008371859,1","XM_008373586,1","XM_008366883,1","XM_008349204,1","XM_008343281,1","XM_008352749,1","JN381497,1","XM_008375404,1","XM_008349498,1","XM_008356729,1","XM_008385618,1","XM_008348256,1","XM_008368498,1","XM_008346417,1","XM_008392579,1","XM_008375174,1","XM_008372502,1","XM_008375050,1","XM_008344638,1","XM_008392222,1","XM_008380349,1","XM_008382862,1","XM_008366401,1","XM_008370181,1","XM_008382964,1","XM_008351730,1","XM_008388172,1","XM_008348226,1","XM_008393407,1","XM_008352977,1","XM_008357035,1","XM_008369353,1","XM_008346320,1","XM_008377122,1","XM_008370383,1","XM_008348634,1","XM_008386805,1","XM_008387564,1","XM_008366364,1"
"XM_008385535,1",0.047083711592620654,-0.5589691775706813,-0.19999999999999987,-0.034298026610462606,0.22710270762121693,0.45015502055996576,-0.6368641804612198,0.22705467641635918,-0.6000007999936,0.3801976556142185,-0.0727308976829996,0.9670987841975294,0.2634064885917833,0.038372267285329255,-0.026379931276410303,-0.49726664652815283,0.3860721972150729,-0.3000948171114867,0.023148724972616854,0.313631060883859,0.17288511809964746,0.2219287264077559,0.1967175593671218,-0.2143309682885459,1.0,0.13347889821781206,0.303612797833506,0.3072576929717534,-0.716881032142335,-0.08050241943124545,0.025282408839460608,-0.12641234024749617,-0.005052105840672161,-0.21635251587232548,0.07908158288046385,-0.600823141544581,0.19176659990616945,-0.24461142458962878,-0.1838879361755332,-0.013726107722458341,-0.6609835840460784,-0.5147441279010515,0.3684246093709909,0.31211932291516115,-0.3124368146882981,0.4189243679274186,0.008627418698863918,0.0643728209297778,-0.2926683818953438,-0.22641660720709242,0.0472938918315147,0.24723108834579882,0.39796652274131367,-0.22301613801291056,-0.1684946232539494,-0.08612272881171527,-0.274738751906,-0.12310121756662938,0.24216208344488774,-0.12512948567822582,0.3350801647679324,-0.417680965062555,0.7482868340418025,0.22125334277993147,0.43015414827826276,0.3193315695984915,-0.5517013756999646,-0.19676629389276365,0.604653546494186,0.5047364803309772,0.523999288678527,-0.13497228445946063,0.5006085807613931,-0.19999999999999996,-0.03936013043063901,0.156159820103992,0.45470764419406606,0.28838790740191084,-0.23814157096427838,0.5190525554501837,-0.6099177490447545,0.04017139747238066,-0.13778279393400658,0.3698520210823918,-0.029914457502587838,-0.20062329015901037,0.2902582028898595,0.32314920757946675,0.34808914481718617,-0.576571532034778,0.632455532033676,-0.288821078928878,-0.2
"XM_008392645,1",-0.9241380092779476,-0.16363304514296115,-0.6968633675707775,-0.8893345503687621,0.8405031840616142,-0.49525681556942625,0.5553889715222264,0.9816471302386347,-0.38283244362246155,0.7229109808769953,-0.963054888965774,0.09752470477950184,-0.4976416533722515,0.034171701923486564,0.5992432383345012,0.13506034648981466,0.893575377396274,0.49288665212390326,0.6591530089693919,-0.48623774104636786,0.29428852897447605,0.4846867081110616,0.6502964186782253,0.5923840842669803,0.13347889821781206,1.0,-0.7327009863491006,0.6359400016245331,0.005371911370541732,-0.9919200399769804,-0.8519956873732987,-0.8649382783656402,-0.7833899083936686,-0.8079142407901558,-0.17456414706500456,-0.23810712035201914,0.47467579895172296,-0.9362287975721965,-0.9011746608546022,-0.6036901337630795,-0.6626711590989889,-0.13275537830670295,0.20849854743968388,-0.35355586954541685,0.09682173111716094,0.5175836947387681,0.924195247849348,-0.49534313003525077,-0.05671428273618063,-0.9844943834405335,0.9864458379324818,0.4372353767148355,0.6525298592854077,0.2600612803179691,-0.8903534576394946,-0.9604397298724259,0.7034032778092447,-0.79409049813728,0.987796266765094,-0.9140758893140108,0.8542567512412297,-0.6029870827944427,-0.05676041878829116,0.4033832639820049,0.9041474590012618,-0.7698040043969018,0.5371474608323492,0.4602157957823472,0.5537594901063031,0.2601437699248185,-0.48325942488893975,0.6711213249572171,0.7320371319669259,-0.6968633675707766,0.9600816606203851,0.6994050458460039,0.4781627300648262,0.3716548242278873,0.5840134439421902,0.8632331304721674,-0.6947911031117827,0.963502124768208,-0.8526457954763688,0.8091275558971704,-0.8210324498506373,-0.45437695945026896,0.7845013188330782,-0.464625051525825,0.826983287721514,-0.12995012362749178,0.1632595562673034,-0.2490503400235295,-0.4747889368534544
"XM_008346577,1",0.8902323287481927,0.11628401718855567,0.1158617332109334,0.8128802969826389,-0.37157021770270565,0.9244463453736528,-0.5211162407887718,-0.6223133951783306,0.3104913784793708,-0.5730700845718262,0.7016192135258349,0.2984218540841677,0.721985742667703,-0.3567166600568311,-0.2351153514149809,-0.11854478037480906,-0.37033975976232925,-0.4438443780071562,-0.8904124359075758,0.08269869873352716,-0.22406579295598805,-0.7148848622981422,-0.6158984467855194,-0.6910600396243736,0.303612797833506,-0.7327009863491006,1.0,-0.24105254531524115,-0.09274343227082409,0.7040654788953965,0.7479538060446536,0.7659983163901081,0.6556670066737025,0.8058546642250928,0.6885231344237716,-0.32693853915827154,-0.614143432410399,0.656974189280252,0.8381737889980495,0.4000515964532434,0.08281797665576698,-0.1459756392425143,-0.2398121386522978,0.39383570016167685,-0.2062046854599364,0.013028256909160263,-0.5849046757690167,0.2569685983346014,0.23510137372242784,0.6156297400319525,-0.7837085608266116,-0.5183629403454706,-0.11746961712407425,-0.29914445133921047,0.41055911769007564,0.757721496859738,-0.4681650177582154,0.6122685901970363,-0.654059822802116,0.762723434815516,-0.5574632946601974,0.5423135919476209,0.19419500287282326,-0.661161093838632,-0.4102585621995631,0.9788591223331934,-0.5464370830504858,-0.11064000350277613,-0.050823294786923615,-0.32755808995784913,0.8766159367945275,-0.8641121689248976,-0.15135671592947153,0.11586173321093333,-0.7617252915130944,-0.35735858371326995,0.15083767368441695,-0.32402063765951133,-0.37975568898093887,-0.4573360891438564,0.13265006791944836,-0.8677051459902453,0.6653592248645637,-0.27083845640986054,0.607701492124892,0.0360716848461153,-0.3479031851345723,0.34156883980249736,-0.31025258332198313,0.18688623823236264,0.33162373463285955,0.4141386694215881,0.6168854443933484
"XM_008392118,1",-0.5200048229130653,-0.2638739773088483,-0.8171881159930592,-0.42438825020260584,0.8145919040902992,-0.10036647500395342,0.22891184279310375,0.7451520798547491,-0.5986390783550908,0.6773213674456153,-0.7306092550180854,0.3310865480279728,-0.5962292406524784,-0.13196230146706397,0.025565963733853756,-0.2389473359643859,0.6197877263774587,0.7029580833129386,0.10178807602553377,-0.46181536283186736,-0.17747997254105408,0.4132102836630056,0.4830268365150626,0.6385408613052925,0.3072576929717534,0.6359400016245331,-0.24105254531524115,1.0,-0.33721706451480066,-0.6890216487774335,-0.5420256449915561,-0.483181845075052,-0.8233439117363991,-0.504187050438594,0.23071501366839023,-0.584097402401935,0.4999066353604064,-0.6235100442765187,-0.3826150056613614,-0.8065451427370856,-0.47102384224159705,0.3778488817579476,0.16889147668206336,-0.13097782691916848,0.5909524836317905,0.7138567324884618,0.520436661501923,-0.793789269753585,-0.04747757823409365,-0.6684417071998825,0.5754964682158923,0.2640937593066745,0.6405020085380566,0.2127274790914675,-0.6240499917582866,-0.6284930009623095,0.2763251498186017,-0.313001899712635,0.7230688368133018,-0.4763053279687788,0.5900481191351094,-0.7505975587138998,-0.3341512452123145,-0.194672589326613,0.6191232129484371,-0.1874574865432141,0.19037446166697486,0.5496537253490744,0.3939672921963446,-0.19159075535502115,-0.25490049949742694,0.1500824692679009,0.5007734230797456,-0.8171881159930596,0.5298496627265027,0.6088933239566807,0.7645284774976173,0.06870137539489447,0.36139490260566515,0.8230883532288494,-0.902896799890979,0.46865173107843694,-0.7953750893152005,0.8291388082845017,-0.7653757875215652,-0.8215235220353897,0.5085842409625906,-0.31028108403329285,0.7197601668840443,-0.4574453001798371,0.28203491739817915,-0.4844419291423008,0.07176749436658159
"XM_008388475,1",0.07964000617314898,0.3136018590813339,-0.11023209637097918,0.14485457685147593,-0.16843298107858087,0.002902154657635435,0.5532329384521977,-0.09600391259042201,0.6386777614126667,-0.24140557883156466,-0.08214256958035318,-0.8453322253027858,0.06380856425341734,0.0764633381039076,0.4327940591280017,0.3945392381392311,0.022533922604277494,-0.12432501807071018,-0.04977781774752769,-0.5471305742724519,0.4000545237349811,-0.5514560409857543,0.005131059134015426,0.09287581766041468,-0.716881032142335,0.005371911370541732,-0.09274343227082409,-0.33721706451480066,1.0,-0.027592960316686014,0.18137436648211763,-0.09514535156571456,0.022188059345992724,0.1614428895837351,0.32123675540649965,0.5698520036514311,-0.683747402372964,-0.03975728238371275,0.17609468517345778,0.3521370053068529,0.08937565505248903,0.02061436108169703,-0.0858755775183742,0.0888602926585083,0.056670148107741763,-0.434932746598311,0.14951449777077355,-0.1833390038421177,0.14005064225871375,0.0479703827171814,0.005183769542632586,-0.052843326347579454,-0.3234290245629771,-0.267515619927587,-0.06856895245883672,-0.0982525818494801,0.685148434316137,-0.30125436181641296,-0.06881488253842999,-0.12680081352005312,0.02614721060471924,0.5967101183409822,-0.4680306150492179,-0.25492523285185403,-0.03137501674796585,-0.1583842317178405,0.33305686744252316,0.0915507487843391,-0.44957123545274663,-0.2301423994766529,-0.01943474497984613,0.23111533966040976,0.07353858988394217,-0.11023209637097882,0.06967178135698411,0.27909051376018484,-0.32512637384772525,0.16706589784444326,0.0755984492873196,-0.31713376330721016,0.3855485954743768,0.00498138929559313,0.05257713476237355,-0.015224239901023208,-0.1293598735256287,0.3756732690572101,-0.1891433957914618,-0.05340814977055601,-0.21213602822086058,0.8121413941417159,-0.5693939314636506,0.4912502554213282,0.3969845092279111
"XM_008353031,1",0.9169758108656121,0.08755292124743642,0.7521516190339701,0.8765681072537389,-0.8863464603091493,0.4836942229756326,-0.6207927564116288,-0.9875527301995018,0.3371254221689212,-0.683299545536495,0.9664758923735629,-0.059397809499591114,0.5161671341740234,0.05110417809943041,-0.5965424137636732,-0.18516853785255008,-0.8847357834406429,-0.582397535998925,-0.5793918348755374,0.5699239255160098,-0.20562755281010497,-0.43755875231294705,-0.5987767029635607,-0.6056482878663435,-0.08050241943124545,-0.9919200399769804,0.7040654788953965,-0.6890216487774335,-0.027592960316686014,1.0,0.8688041162722168,0.8185785997476459,0.8016088710517446,0.7532726106360986,0.10204914186852632,0.28721532392814597,-0.4687245055060049,0.9069842019865679,0.8543740503347695,0.676224328225006,0.6239441642475105,0.05132368686620269,-0.1284852042329971,0.40501184577182586,-0.16064441704939614,-0.5749471358445917,-0.9412546817846269,0.5460050243496472,-0.02668320981452605,0.9836988047034593,-0.9821552651195932,-0.36085328892241253,-0.692430442632727,-0.31989672451146467,0.9152979164692012,0.943368669387076,-0.7109520479231316,0.7402626102283879,-0.9815701557019332,0.8714901130694731,-0.8139133052291503,0.5836079668649407,0.15765411395922607,-0.2971799497133484,-0.884883354534927,0.7442399627402465,-0.5964764413166068,-0.5584818198005782,-0.5495785870552106,-0.13677379743346343,0.5005296684587813,-0.6069473732072569,-0.7090231831280172,0.7521516190339701,-0.9664546588032559,-0.6919117635830081,-0.5411424730383455,-0.2841740068507373,-0.647798935929025,-0.848634668991292,0.7116089914379782,-0.9365038347624515,0.8512666064151205,-0.8260177549688859,0.8304837041375859,0.5403439603418765,-0.8008348762654434,0.5379505904291676,-0.8565122656703709,0.08982535054929015,-0.1817113135879016,0.21263237709598656,0.410306482785956
"XM_008359318,1",0.9501686966575522,-0.20672815738757783,0.4667910254104224,0.9693573662350049,-0.8238535646625009,0.7038285574313445,-0.6555252989344855,-0.8524554469819458,0.20861013703797032,-0.4212765657271316,0.7438558100774614,-0.07271325002315669,0.46961428299041097,0.2715728374662336,-0.48465268162772196,-0.41672111834600495,-0.6239388671574776,-0.7295321053891755,-0.5428085607101131,0.3768812232742958,0.17498388512110613,-0.5241551525960092,-0.28477004748332774,-0.4190624190794164,0.025282408839460608,-0.8519956873732987,0.7479538060446536,-0.5420256449915561,0.18137436648211763,0.8688041162722168,1.0,0.5556246523010062,0.5893282543545826,0.5899603771967322,0.36897400162498517,0.35029946553097535,-0.7216878006133012,0.6287353079208521,0.8549505373465406,0.8118755150433437,0.28821797425121537,-0.02452578315428709,0.20319369762994105,0.7617988546091593,-0.03178291074445413,-0.6335891458332247,-0.8621088753835924,0.2154804061726944,-0.27751155572246766,0.8478890295784113,-0.9173616959235547,-0.07202470083440457,-0.724479341189574,-0.7137741100080914,0.7853550321477807,0.7131939584002263,-0.38524121843348624,0.39687581799628746,-0.8029705994085272,0.620214102136158,-0.47713636716515717,0.5358946810874279,0.13697645270336065,-0.38172287601943594,-0.6230230540583721,0.805281663858706,-0.7682406684696048,-0.6366883631814477,-0.6126643339787244,-0.008725101131110864,0.701776694743126,-0.430784450322043,-0.35562568389649074,0.4667910254104211,-0.9351632228501997,-0.2528868647079147,-0.47520239975323786,0.10028304853547006,-0.8237398860419695,-0.6256595343130318,0.48728064278692695,-0.8714520938075078,0.6066687714541238,-0.4981195386534579,0.5274169209620114,0.6102884906466503,-0.8375271066525932,0.7761982970753306,-0.8007414982177667,0.11672844377591103,-0.32490539480090747,0.12936835803430086,0.6723890677539136
"XM_008392497,1",0.7701354115297306,0.5471796577777438,0.4924521287403076,0.6649979711190168,-0.5024074307595696,0.4708767492137406,-0.2781688631100519,-0.7924720530974709,0.5747903072100403,-0.8951317866690996,0.9027429460091658,-0.0016782731674064263,0.6189999469347404,-0.524416593251977,-0.34760286640850213,0.2503495758895664,-0.7417053335997699,-0.18865576265019812,-0.8328453013078269,0.22075724012390946,-0.6291777420390144,-0.6053748925585226,-0.9269580026299598,-0.752642360609709,-0.12641234024749617,-0.8649382783656402,0.7659983163901081,-0.483181845075052,-0.09514535156571456,0.8185785997476459,0.5556246523010062,1.0,0.8227448424682242,0.9532673185529538,0.29747417365086315,-0.15290685672408622,-0.34969913743748743,0.9625437961547425,0.816546183532555,0.2551497266697954,0.6295566252409154,0.09654240284637877,-0.6397795269378992,-0.07811987589176987,-0.22834173746872177,-0.08749907464296444,-0.6433651926502041,0.5681744936060416,0.5230098447675284,0.787227048359473,-0.8089583988078296,-0.81560186891786,-0.22680783904466706,0.17704265917820797,0.588915221987048,0.9591512757994743,-0.6970957320738604,0.9446487704464143,-0.8659622282914355,0.9894411447629153,-0.9546626291681458,0.6583023279297384,-0.006618381477173695,-0.5521881292442677,-0.7880493996813361,0.7302250179063353,-0.1840690905174599,-0.004635476880952173,-0.18500468725624275,-0.5484265713305169,0.4308571321498631,-0.9092512264913802,-0.6679106239967553,0.4924521287403076,-0.7327228692677585,-0.8312314196021534,-0.10309646575911526,-0.753533076366605,-0.12866084329018976,-0.8095511567165674,0.5528630154380019,-0.8741633758651844,0.9026897472680772,-0.7159646717643936,0.8820021346577154,0.05567676818044965,-0.3946591148108814,0.003287303006970013,-0.4748002015974508,0.29124242095933345,0.2358481509105739,0.5230994963215811,0.34139715662202114
"XM_008389619,1",0.7222331024945071,0.4194100098931401,0.6690838199976563,0.5586985429150343,-0.6508317902441954,0.45471740190395454,-0.3702036241976835,-0.7854250792210382,0.6290944688003491,-0.8686071364520419,0.9058360955019533,0.04239503721080105,0.8657234690863986,-0.30348410833754447,-0.06753325657527952,0.28693031707232225,-0.6144450382346213,-0.609571475419499,-0.5370976737849978,0.3962513615377639,-0.18800846784380282,-0.6139657033198461,-0.8181574007667805,-0.9389744761072628,-0.005052105840672161,-0.7833899083936686,0.6556670066737025,-0.8233439117363991,0.022188059345992724,0.8016088710517446,0.5893282543545826,0.8227448424682242,1.0,0.8153353927563824,0.08901516940127238,0.061330797449204194,-0.4944885389519779,0.832230217974552,0.6003367614293834,0.6160524774157651,0.4085715176907812,-0.40995036535448426,-0.4551081678359975,0.03345683937442126,-0.675986420813244,-0.30762043918729526,-0.5727406543314492,0.8654517656413933,0.3562698258829514,0.7208850506006322,-0.7298083762796052,-0.6308229429076334,-0.320818567722876,-0.02935215104161179,0.5648870570054422,0.8744029923978249,-0.5557398150800928,0.6581852354917687,-0.8196611264004421,0.7900644819640306,-0.7984921867064818,0.7925095028461866,0.4225507131106866,-0.13491044889807408,-0.639097800509462,0.5745414290257908,-0.2668964351193274,-0.30017435610343013,-0.08638362896180465,-0.0776713621971959,0.5582599919700297,-0.6536725662802191,-0.47644247474218043,0.6690838199976592,-0.6670048132024555,-0.7954178831709554,-0.3437776057523495,-0.4239818829846317,-0.2452814371938859,-0.814993049971292,0.691410028914273,-0.7179942860558475,0.979811879382322,-0.7784327021819819,0.9693688418424896,0.4483907663784033,-0.3451776202141517,0.1779831414225355,-0.5280156424034882,0.40768152257534435,0.20634000052831997,0.6430080943612102,0.049169086421180334
"XM_008340728,1",0.7909344213042795,0.6195803761299764,0.34180406975266736,0.6904537234512775,-0.45327319496425195,0.5756033902352905,-0.1281709828003394,-0.7444879530208728,0.7392043352388852,-0.9334265696069264,0.829809600114068,-0.13867847324003343,0.7049234519825431,-0.5714820624493566,-0.13836811453301967,0.363563855462449,-0.6174813880423554,-0.2331604079819965,-0.8949916377643089,-0.010253761273642515,-0.4895561150456475,-0.814948679633941,-0.9210592020292714,-0.7653419064193732,-0.21635251587232548,-0.8079142407901558,0.8058546642250928,-0.504187050438594,0.1614428895837351,0.7532726106360986,0.5899603771967322,0.9532673185529538,0.8153353927563824,1.0,0.49748218325053684,-0.11881660810731595,-0.5788903393807917,0.891359483521115,0.849646016228526,0.3241920384323558,0.5167250156606881,0.016805929244204487,-0.6666558522025716,-0.03804777817715757,-0.25932733605314595,-0.09587166663789928,-0.5293911423593514,0.4814694623803343,0.5980703324645273,0.7213778611723334,-0.7667146862883256,-0.8472019818278145,-0.1997752126221257,0.08551566349522723,0.46596588207051487,0.8918888642120767,-0.45731829643874855,0.8171771804274905,-0.8151923037647111,0.9212178070105902,-0.8814781594742411,0.8191456788013806,-0.08326279562516092,-0.6682384267403777,-0.6846462061777073,0.7367897715063677,-0.10316157465372586,0.08580572227377785,-0.19063335350420635,-0.6104171960131857,0.5271592504528022,-0.8882269202940978,-0.5124030120871534,0.3418040697526674,-0.6740064527220904,-0.6824205405259597,-0.05949738853149027,-0.6884572596140692,-0.06981010158208456,-0.8108991043554215,0.5401810574665786,-0.8536036562559123,0.8861858704773754,-0.6061382553359498,0.8100903337789293,0.08091682315827312,-0.34924313596864337,-0.0294697911446725,-0.4221443516802863,0.5327255726200543,0.1944542315319584,0.7042424726038832,0.4741451761821753
"XM_008341644,1",0.4660680003650131,0.17727305620416636,-0.557592970244684,0.47358552121428815,0.17294074263865586,0.7912101828821714,0.07238121435095703,-0.06273734890272323,0.32843866055239057,-0.23806373250915033,0.06562114997887866,0.009856001745427752,0.37952304093117545,-0.4410261294486543,0.2042978595168825,0.06768568339418654,0.18187136774978124,-0.02388497821204078,-0.7641170937212373,-0.627204469880845,-0.04914862387179076,-0.7601145866004121,-0.26401457404549145,-0.21253396441745126,0.07908158288046385,-0.17456414706500456,0.6885231344237716,0.23071501366839023,0.32123675540649965,0.10204914186852632,0.36897400162498517,0.29747417365086315,0.08901516940127238,0.49748218325053684,1.0,-0.4014943747335044,-0.6647372939697397,0.11515548451292225,0.5526954986716226,0.029014467821296,-0.2689636949407447,0.014360893656846948,-0.21264925978262816,0.2616773988553343,0.12804026734993,0.2941204107563074,0.0049987108856074675,-0.36022205073837893,0.34379868310398526,0.06437239916083305,-0.25740367597940056,-0.37271675560911044,0.22032229294804936,-0.2507614375270444,-0.1854855680333804,0.17386889511749581,0.23748594693897843,0.11927394121105572,-0.0969274053969326,0.25959398675866074,-0.06503481118533817,0.3981673459035429,-0.26807800616504873,-0.8589713609215395,0.10613838264236451,0.6368947447181557,-0.1015135682809348,0.3848114038698847,0.058119726163697844,-0.5450494483366795,0.6491036087111745,-0.5481924530480237,0.3307170493077605,-0.5575929702446827,-0.22001946354943766,0.2629766854981471,0.5137321777759338,-0.15391683186636523,0.02896757182355164,-0.02769453423665421,-0.27937688080523304,-0.4153626136525156,0.11541517643573748,0.34206602235108796,-0.029395030127774443,-0.31358744135649985,0.02154237787961159,-0.0004348150920637306,0.16093498002202122,0.43457321931984083,0.23528916338968897,0.4494277432066555,0.7856247846297393
"XM_008352864,1",0.12239861818354748,-0.1764782485716338,0.5501474943926881,0.22959677516127297,-0.6747921007265427,-0.3334009725988556,-0.0075088050612075,-0.4069679013051957,0.1502354753954161,-0.028255977365503015,0.15891918822460252,-0.7097600847923703,-0.2250544930829149,0.7109010025098932,-0.21695379995934289,-0.1472192081038035,-0.43553831289673856,-0.38018869435388747,0.3830940691181485,0.29770851322035974,0.47564280510591184,0.07009096012745492,0.25472912399522707,0.24190287051200485,-0.600823141544581,-0.23810712035201914,-0.32693853915827154,-0.584097402401935,0.5698520036514311,0.28721532392814597,0.35029946553097535,-0.15290685672408622,0.061330797449204194,-0.11881660810731595,-0.4014943747335044,1.0,-0.2753508000695922,0.09784287829027555,0.09955304319787664,0.6092675462546627,0.42476846751776043,0.15101059468013572,0.3803494467588493,0.3541152556746628,0.13811675351200117,-0.9355804057444528,-0.35692293321286,0.07071701262530879,-0.48564387618062244,0.39032596867693153,-0.22486822874560325,0.4016088245118319,-0.8598280504491662,-0.4547101844197421,0.5228789047150874,0.045049527670779195,0.16297121079405535,-0.20283765536573978,-0.3149243409111137,-0.08488688844393766,-0.056930964504220395,0.2362052124948298,-0.17204789845088994,0.3060147125060264,-0.40226853337047824,-0.2612790119296263,-0.12558820252430306,-0.6199623821844412,-0.8129250242613881,0.28649858736885025,-0.2669106705036116,0.5150642480170718,-0.38485881309766895,0.5501474943926908,-0.23914209720499713,0.00819778999591727,-0.92619472157522,0.4195115646158205,-0.478184430742511,-0.43244840871383017,0.6824636681235114,-0.06088369441551762,0.0885613584722527,-0.45330077409800995,0.02828238170232266,0.835256322022961,-0.6687775807099309,0.4477904989298351,-0.7240779975796668,0.17374393341957192,-0.9249456636557192,-0.13651826925878274,0.08519843177411268
"XM_008353321,1",-0.6909119438961736,-0.1395441976174232,-0.038355193555778884,-0.6784196256448688,0.45270177225995806,-0.6985541851064682,0.07807107228488114,0.49637365213770485,-0.6099819507184572,0.4825887526001091,-0.4068119902570569,0.34110479609377986,-0.6170408255209299,0.023844140517952524,-0.20906824723301173,-0.09640211619677973,0.16813723362138563,0.6091117679718987,0.5322309430079315,0.24644510875547718,-0.3740879943473867,0.8748214373057869,0.2997629231718563,0.4384659722121747,0.19176659990616945,0.47467579895172296,-0.614143432410399,0.4999066353604064,-0.683747402372964,-0.4687245055060049,-0.7216878006133012,-0.34969913743748743,-0.4944885389519779,-0.5788903393807917,-0.6647372939697397,-0.2753508000695922,1.0,-0.33479177474777216,-0.6434343997464466,-0.7091728429005006,0.02408304854841473,0.2792698701671378,0.044689622162366154,-0.4984191695942704,0.22542890311067465,0.4150878124347091,0.3083307409393527,-0.0916984146693867,-0.09537768178510832,-0.4400599186174206,0.5318111675775213,0.23517765860001183,0.38422927651835664,0.5899153678444207,-0.2464140989356506,-0.3967396572280867,-0.23193383044698865,-0.04916829444085988,0.4706861184764766,-0.3280954775975694,0.24373438518894275,-0.8069758783458882,0.01503689042615898,0.488710584893517,0.2197933333886383,-0.5520388265941341,0.2734933167278861,0.19091085265073454,0.35154608735925025,0.15828801268297762,-0.6999835782796411,0.30800516357282176,-0.07190743923838172,-0.038355193555778745,0.4911751731254289,-0.04581044987499155,0.22122176280146938,-0.11737313289527207,0.34876858526372856,0.49548737536232634,-0.36700665305706986,0.5541095018125103,-0.47831188500379423,0.16886294531326082,-0.30871944046355865,-0.4704116409442959,0.4057750536420539,-0.3699062008676127,0.4073700146308312,-0.6927741809541246,0.22374373465841443,-0.6094392771152165,-0.6628737965655179
"XM_008358077,1",0.7851707203860152,0.4642165866586626,0.6853806361574374,0.7071229604858454,-0.6910338234932438,0.3416752855817074,-0.33460597258477087,-0.9057533416462592,0.5449794026437605,-0.8754642384702738,0.9592572146459056,-0.13368572347259752,0.523741739174153,-0.31245782931221827,-0.47448962307324266,0.165272138574466,-0.8891992445366653,-0.2740830169972549,-0.6974724351901472,0.3823208835913984,-0.5433206287697101,-0.5025906553866996,-0.8489026070978882,-0.6771485326246648,-0.24461142458962878,-0.9362287975721965,0.656974189280252,-0.6235100442765187,-0.03975728238371275,0.9069842019865679,0.6287353079208521,0.9625437961547425,0.832230217974552,0.891359483521115,0.11515548451292225,0.09784287829027555,-0.33479177474777216,1.0,0.8184407063039032,0.38920591039490193,0.769583880689874,0.1584323577150954,-0.5191358566028775,0.003732270626216134,-0.18203763524305336,-0.32855052237744664,-0.7699439994926648,0.6129701601270278,0.3592096359513036,0.9023248139006498,-0.8725795853779373,-0.6860805855155016,-0.45839168682645465,0.08601103810669225,0.7625108372126962,0.9824068644467228,-0.7327508909627115,0.9233276306297721,-0.9548272770395884,0.9776550605832671,-0.9815745707973124,0.6527219313168624,-0.017915161941260603,-0.41944218117798554,-0.9183478463318131,0.6507728538881196,-0.24729840691754648,-0.20295374042178127,-0.39085647849428934,-0.43864764354107805,0.3238585636651278,-0.7692827523720792,-0.8133573834819297,0.6853806361574369,-0.8075170969092573,-0.8714502225017952,-0.3601889474591804,-0.6539884082053122,-0.2759473859556101,-0.9100825658800937,0.7277040907472437,-0.8856145081159009,0.9203932878802181,-0.8643843169972313,0.9047297833355143,0.2667124719022358,-0.580289230006897,0.13547470604575168,-0.6768636721189706,0.2437816472448039,0.007625665561387653,0.41441571379043807,0.30895413183848514
